ID	parentID	nameID	provisional	accordingToID	accordingToDate	referenceID	extinct	temporalRangeStart	temporalRangeEnd	lifezone	link	remarks
1013	80eae935-1372d-ed78b-e2c34-41fa94d85	1013	0		2019	123	0			Terrestrial		
1073	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1073	0		2019	48	0			Terrestrial		
1099	e4f29b9e-01b70-f1d43-e6f26-73214bfe5	1099	0		2019	150	0			Terrestrial		
436	389	436	0		2019	69	0			Terrestrial		
1085	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1085	0		2019	83	0			Terrestrial		
1104	1025	1104	0		2019	139	0			Terrestrial		
803	dde8e430-7487f-26e91-6d1eb-f1d324140	803	0		2019	10	0			Terrestrial		
1055	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1055	0		2019	84	0			Terrestrial		
1230	b17522ca-36e49-15879-01600-3c9a5f3e5	1230	0		2019		0			Terrestrial		
1353	1236	1353	0		2019	21	0			Terrestrial		
108	fa0889d7-bc581-0db76-5233e-f7d89d0a9	108	0		2019	33	0			Terrestrial		
308	f35a7655-4306b-31394-b89cc-8feaef976	308	0		2019	6	0			Terrestrial		
665	77dcb8f6-f3fdf-3e709-2ce62-a82cd8f9b	665	0		2019	20	0			Terrestrial		
1298	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1298	0		2019	21	0			Terrestrial		
830	747	830	0		2019	10	0			Terrestrial		
305	f35a7655-4306b-31394-b89cc-8feaef976	305	0		2019	33	0			Terrestrial		
994	bd9d7711-03b0b-c4cb2-2de26-a199b6b36	994	0		2019	74	0			Terrestrial		
9245696b-0ec1c-a419b-aecc2-0802ac59e	269ce968-6ba08-87132-21a63-e1170048f	9245696b-0ec1c-a419b-aecc2-0802ac59e	false									
258	f35a7655-4306b-31394-b89cc-8feaef976	258	0		2019	33	0			Terrestrial		
1053	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1053	0		2019	37	0			Terrestrial		
1054	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1054	0		2019	42	0			Terrestrial		
60	a8010abb-2d3a2-c0773-329a0-3790a9aa5	60	0		2019	27	0			Terrestrial		
816	dde8e430-7487f-26e91-6d1eb-f1d324140	816	0		2019	10	0			Terrestrial		
1332	075430b1-83ca4-d7bf6-0bcfe-9e99c476a	1332	0		2019	21	0			Terrestrial		
695	7ce99f06-635dd-3d710-7864b-db47fb37d	695	0		2019	7	0			Terrestrial		
1176	65c9e117-3ff3b-5b84a-e1255-ac8ed4c8f	1176	0		2019		0			Terrestrial		
207	f35a7655-4306b-31394-b89cc-8feaef976	207	0		2019	6	0			Terrestrial		
387	6ec71731-98dcc-5be3f-a9515-b20c961f2	387	0		2019	90	0			Terrestrial		
1348	1205	1348	0		2019	51	0			Terrestrial		
1194	406a3ba9-9947c-3d495-50624-ba7fd6b2a	1194	0		2019		0			Terrestrial		
415	229	415	0		2019	50	0			Terrestrial		
142	58740837-268b1-95d2d-881f0-44ef79a11	142	0		2019	6	0			Terrestrial		
329	f35a7655-4306b-31394-b89cc-8feaef976	329	0		2019	6	0			Terrestrial		
612	d82237fb-a4538-3ec1e-98b7c-7b8f20a54	612	0		2019	23	0			Terrestrial		
717	7ce99f06-635dd-3d710-7864b-db47fb37d	717	0		2019	10	0			Terrestrial		
dde8e430-7487f-26e91-6d1eb-f1d324140	4e1c6780-ee556-78401-d9679-8b1ba0fd5	dde8e430-7487f-26e91-6d1eb-f1d324140	false									
358	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	358	0		2019	83	0			Terrestrial		
359	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	359	0		2019	86	0			Terrestrial		
748	7ce99f06-635dd-3d710-7864b-db47fb37d	748	0		2019	10	0			Terrestrial		
1092	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1092	0		2019	17	0			Terrestrial		
1259	b9437d17-cab66-d23a1-3ecf6-11e47e3b0	1259	0		2019		0			Terrestrial		
1022	80eae935-1372d-ed78b-e2c34-41fa94d85	1022	0		2019	128	0			Terrestrial		
1235	0cde6156-9748a-28d2f-c2c5c-c6809f046	1235	0		2019		0			Terrestrial		
432	372	432	0		2019	69	0			Terrestrial		
111	fa0889d7-bc581-0db76-5233e-f7d89d0a9	111	0		2019	20	0			Terrestrial		
152	58740837-268b1-95d2d-881f0-44ef79a11	152	0		2019	6	0			Terrestrial		
265	f35a7655-4306b-31394-b89cc-8feaef976	265	0		2019	6	0			Terrestrial		
593	77a24fb5-73808-00131-9c2e3-3987611b9	593	0		2019	12	0			Terrestrial		
618	3bdae232-08c3a-2e508-13548-fb2433ff5	618	0		2019	12	0			Terrestrial		
115	b9a0faee-27c7e-94c8c-d97ff-2438f3615	115	0		2019	50	0			Terrestrial		
c2ab9812-bb3da-1dcca-95259-a9c2f99ff	e764f3aa-700f3-5d902-883eb-f09919bb2	c2ab9812-bb3da-1dcca-95259-a9c2f99ff	false									
52f98d15-6d070-2fcf1-fcb43-c1b3d82f8	bdeddb26-59423-bedcb-9b38d-a2748bc36	52f98d15-6d070-2fcf1-fcb43-c1b3d82f8	false									
1091	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1091	0		2019	83	0			Terrestrial		
1324	075430b1-83ca4-d7bf6-0bcfe-9e99c476a	1324	0		2019	20	0			Terrestrial		
1044	80eae935-1372d-ed78b-e2c34-41fa94d85	1044	0		2019	17	0			Terrestrial		
1209	b17522ca-36e49-15879-01600-3c9a5f3e5	1209	0		2019		0			Terrestrial		
1336	1168	1336	0		2019	8	0			Terrestrial		
42	b03e85ca-3a603-183ac-7a5e5-8c546bdd7	42	0		2019	11	0			Terrestrial		
107	fa0889d7-bc581-0db76-5233e-f7d89d0a9	107	0		2019	26	0			Terrestrial		
182	2504265a-9425c-1c13b-eb604-b698fdc62	182	0		2019	20	0			Terrestrial		
243	f35a7655-4306b-31394-b89cc-8feaef976	243	0		2019	20	0			Terrestrial		
791	7ce99f06-635dd-3d710-7864b-db47fb37d	791	0		2019	50	0			Terrestrial		
1366	1254	1366	0		2019	169	0			Terrestrial		
71	a8010abb-2d3a2-c0773-329a0-3790a9aa5	71	0		2019	34	0			Terrestrial		
1219	b17522ca-36e49-15879-01600-3c9a5f3e5	1219	0		2019		0			Terrestrial		
310	f35a7655-4306b-31394-b89cc-8feaef976	310	0		2019	6	0			Terrestrial		
700	7ce99f06-635dd-3d710-7864b-db47fb37d	700	0		2019	10	0			Terrestrial		
378	b6f9f068-14049-0ec30-77638-09e6630ed	378	0		2019	27	0			Terrestrial		
788	7ce99f06-635dd-3d710-7864b-db47fb37d	788	0		2019	10	0			Terrestrial		
7a272cd5-68f1f-cb5d6-b0293-75834f71b	684ec8d0-db827-7c704-b2eb1-c1646f79b	7a272cd5-68f1f-cb5d6-b0293-75834f71b	false									
1222	b17522ca-36e49-15879-01600-3c9a5f3e5	1222	0		2019		0			Terrestrial		
1362	1245	1362	0		2019	21	0			Terrestrial		
255	f35a7655-4306b-31394-b89cc-8feaef976	255	0		2019	20	0			Terrestrial		
1203	969ebf85-704d6-fe27a-78990-064e36cb9	1203	0		2019		0			Terrestrial		
7fa24171-44e87-1edd7-e95d8-ffa9b2e44	4b066f9e-abc04-d7836-1b8d7-d5f58598f	7fa24171-44e87-1edd7-e95d8-ffa9b2e44	false									
117	b9a0faee-27c7e-94c8c-d97ff-2438f3615	117	0		2019	27	0			Terrestrial		
245	f35a7655-4306b-31394-b89cc-8feaef976	245	0		2019	16	0			Terrestrial		
594	77a24fb5-73808-00131-9c2e3-3987611b9	594	0		2019	12	0			Terrestrial		
1084	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1084	0		2019	83	0			Terrestrial		
feeccf2f-e2986-388df-ee099-6bb349c4c	8ca50825-e1038-7795c-1f3b5-e4528e99d	feeccf2f-e2986-388df-ee099-6bb349c4c	false									
1333	075430b1-83ca4-d7bf6-0bcfe-9e99c476a	1333	0		2019	21	0			Terrestrial		
408	209	408	0		2019	11	0			Terrestrial		
144	58740837-268b1-95d2d-881f0-44ef79a11	144	0		2019	17	0			Terrestrial		
598	77a24fb5-73808-00131-9c2e3-3987611b9	598	0		2019	6	0			Terrestrial		
1019	80eae935-1372d-ed78b-e2c34-41fa94d85	1019	0		2019	42	0			Terrestrial		
1088	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1088	0		2019	54	0			Terrestrial		
1318	c3c4dd8b-da826-04c46-9f09f-1d738ea89	1318	0		2019	21	0			Terrestrial		
1217	b17522ca-36e49-15879-01600-3c9a5f3e5	1217	0		2019		0			Terrestrial		
76	eab97acb-3abf1-ca2c5-7439f-d3f69762f	76	0		2019	37	0			Terrestrial		
157	acd60744-38144-53fc4-f75a8-064b1d22b	157	0		2019	22	0			Terrestrial		
0f7eb93e-d1622-3694e-179b2-8e361597a	e764f3aa-700f3-5d902-883eb-f09919bb2	0f7eb93e-d1622-3694e-179b2-8e361597a	false									
3bdae232-08c3a-2e508-13548-fb2433ff5	7a32aab7-5a60f-ac27e-ec066-52ef82af1	3bdae232-08c3a-2e508-13548-fb2433ff5	false									
693	7ce99f06-635dd-3d710-7864b-db47fb37d	693	0		2019	10	0			Terrestrial		
172	3a6f4776-f0f0d-84a51-7f992-5c085c827	172	0		2019	61	0			Terrestrial		
197	f35a7655-4306b-31394-b89cc-8feaef976	197	0		2019	6	0			Terrestrial		
671	7ce99f06-635dd-3d710-7864b-db47fb37d	671	0		2019	10	0			Terrestrial		
685	7ce99f06-635dd-3d710-7864b-db47fb37d	685	0		2019	20	0			Terrestrial		
815	dde8e430-7487f-26e91-6d1eb-f1d324140	815	0		2019	6	0			Terrestrial		
315	f35a7655-4306b-31394-b89cc-8feaef976	315	0		2019	73	0			Terrestrial		
1021	80eae935-1372d-ed78b-e2c34-41fa94d85	1021	0		2019	127	0			Terrestrial		
246	f35a7655-4306b-31394-b89cc-8feaef976	246	0		2019	7	0			Terrestrial		
1017	80eae935-1372d-ed78b-e2c34-41fa94d85	1017	0		2019	125	0			Terrestrial		
1220	b17522ca-36e49-15879-01600-3c9a5f3e5	1220	0		2019		0			Terrestrial		
18	d5cc6683-cdf62-83703-166e9-e90e24e7b	18	0		2019	17	0			Terrestrial		
135	0827460b-c960f-669e6-a9ee8-7f105c3d7	135	0		2019	6	0			Terrestrial		
247	f35a7655-4306b-31394-b89cc-8feaef976	247	0		2019	16	0			Terrestrial		
718	7ce99f06-635dd-3d710-7864b-db47fb37d	718	0		2019	6	0			Terrestrial		
1069	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1069	0		2019	131	0			Terrestrial		
799	dde8e430-7487f-26e91-6d1eb-f1d324140	799	0		2019	110	0			Terrestrial		
1060	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1060	0		2019	143	0			Terrestrial		
1193	406a3ba9-9947c-3d495-50624-ba7fd6b2a	1193	0		2019		0			Terrestrial		
409	227	409	0		2019	17	0			Terrestrial		
385	6ec71731-98dcc-5be3f-a9515-b20c961f2	385	0		2019	42	0			Terrestrial		
781	7ce99f06-635dd-3d710-7864b-db47fb37d	781	0		2019	10	0			Terrestrial		
1313	72e0d009-398ba-7362f-baee5-e48a6eca0	1313	0		2019	21	0			Terrestrial		
81	eab97acb-3abf1-ca2c5-7439f-d3f69762f	81	0		2019	22	0			Terrestrial		
602	00d4b9ea-8e777-a5ff9-d1ee9-395c03f40	602	0		2019	11	0			Terrestrial		
687	7ce99f06-635dd-3d710-7864b-db47fb37d	687	0		2019	10	0			Terrestrial		
768	7ce99f06-635dd-3d710-7864b-db47fb37d	768	0		2019	10	0			Terrestrial		
405	160	405	0		2019	62	0			Terrestrial		
277	f35a7655-4306b-31394-b89cc-8feaef976	277	0		2019	17	0			Terrestrial		
608	d97d614f-b2f4e-d6f3b-b31ac-a9443eb53	608	0		2019	7	0			Terrestrial		
746	7ce99f06-635dd-3d710-7864b-db47fb37d	746	0		2019	6	0			Terrestrial		
1004	8554ed7e-e0bbb-d2f22-0cd01-f6cb9b8b9	1004	0		2019	119	0			Terrestrial		
397	135	397	0		2019	42	0			Terrestrial		
218	f35a7655-4306b-31394-b89cc-8feaef976	218	0		2019	30	0			Terrestrial		
690	7ce99f06-635dd-3d710-7864b-db47fb37d	690	0		2019	20	0			Terrestrial		
1178	65c9e117-3ff3b-5b84a-e1255-ac8ed4c8f	1178	0		2019		0			Terrestrial		
429	364	429	0		2019	69	0			Terrestrial		
827	730	827	0		2019	10	0			Terrestrial		
1347	1205	1347	0		2019	168	0			Terrestrial		
1383	1314	1383	0		2019	21,21	0			Terrestrial		
236	f35a7655-4306b-31394-b89cc-8feaef976	236	0		2019	74	0			Terrestrial		
725	7ce99f06-635dd-3d710-7864b-db47fb37d	725	0		2019	10	0			Terrestrial		
1334	075430b1-83ca4-d7bf6-0bcfe-9e99c476a	1334	0		2019	21	0			Terrestrial		
1382	1312	1382	0		2019	21,21	0			Terrestrial		
175	3a6f4776-f0f0d-84a51-7f992-5c085c827	175	0		2019	64	0			Terrestrial		
796	dde8e430-7487f-26e91-6d1eb-f1d324140	796	0		2019	109	0			Terrestrial		
1032	80eae935-1372d-ed78b-e2c34-41fa94d85	1032	0		2019	129	0			Terrestrial		
98bc0abb-3e27d-48462-7e9c1-3325d2f06	4b066f9e-abc04-d7836-1b8d7-d5f58598f	98bc0abb-3e27d-48462-7e9c1-3325d2f06	false									
201	f35a7655-4306b-31394-b89cc-8feaef976	201	0		2019	6	0			Terrestrial		
345	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	345	0		2019	33	0			Terrestrial		
812	dde8e430-7487f-26e91-6d1eb-f1d324140	812	0		2019	10	0			Terrestrial		
1078	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1078	0		2019	40	0			Terrestrial		
1083	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1083	0		2019	23	0			Terrestrial		
1049	80eae935-1372d-ed78b-e2c34-41fa94d85	1049	0		2019	121	0			Terrestrial		
28	d5cc6683-cdf62-83703-166e9-e90e24e7b	28	0		2019	8	0			Terrestrial		
132	17d5e09e-341e8-bfe12-004a5-69b6f8854	132	0		2019	22	0			Terrestrial		
adc5a748-ea928-6e3c8-86ef5-f4c8f0373	e065a982-a38e7-db02d-ca9d6-a677fc085	adc5a748-ea928-6e3c8-86ef5-f4c8f0373	false									
267	f35a7655-4306b-31394-b89cc-8feaef976	267	0		2019	17	0			Terrestrial		
723	7ce99f06-635dd-3d710-7864b-db47fb37d	723	0		2019	20	0			Terrestrial		
206	f35a7655-4306b-31394-b89cc-8feaef976	206	0		2019	17	0			Terrestrial		
592	77a24fb5-73808-00131-9c2e3-3987611b9	592	0		2019	12	0			Terrestrial		
743	7ce99f06-635dd-3d710-7864b-db47fb37d	743	0		2019	17	0			Terrestrial		
1246	d4ee83c6-5cd80-dd08e-5ff5e-1e25f92db	1246	0		2019		0			Terrestrial		
69	a8010abb-2d3a2-c0773-329a0-3790a9aa5	69	0		2019	28	0			Terrestrial		
195	f35a7655-4306b-31394-b89cc-8feaef976	195	0		2019	28	0			Terrestrial		
259	f35a7655-4306b-31394-b89cc-8feaef976	259	0		2019	73	0			Terrestrial		
313	f35a7655-4306b-31394-b89cc-8feaef976	313	0		2019	169	0			Terrestrial		
346	b4590ab6-d44a0-9c323-3286d-3f8859fc8	346	0		2019	85	0			Terrestrial		
419	329	419	0		2019	70	0			Terrestrial		
1286	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1286	0		2019	112	0			Terrestrial		
1345	1179	1345	0		2019	17	0			Terrestrial		
648	613	648	0		2019	23	0			Terrestrial		
1367	1259	1367	0		2019	170	0			Terrestrial		
40	7e7a8932-a40d0-09e88-9e36f-54875330a	40	0		2019	7	0			Terrestrial		
221	f35a7655-4306b-31394-b89cc-8feaef976	221	0		2019	20	0			Terrestrial		
771	7ce99f06-635dd-3d710-7864b-db47fb37d	771	0		2019	20	0			Terrestrial		
1047	80eae935-1372d-ed78b-e2c34-41fa94d85	1047	0		2019	121	0			Terrestrial		
1066	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1066	0		2019	84	0			Terrestrial		
22	d5cc6683-cdf62-83703-166e9-e90e24e7b	22	0		2019	15	0			Terrestrial		
339	b4590ab6-d44a0-9c323-3286d-3f8859fc8	339	0		2019	82	0			Terrestrial		
642	52f98d15-6d070-2fcf1-fcb43-c1b3d82f8	642	0		2019	10	0			Terrestrial		
77	eab97acb-3abf1-ca2c5-7439f-d3f69762f	77	0		2019	38	0			Terrestrial		
366	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	366	0		2019	87	0			Terrestrial		
769	7ce99f06-635dd-3d710-7864b-db47fb37d	769	0		2019	6	0			Terrestrial		
1030	80eae935-1372d-ed78b-e2c34-41fa94d85	1030	0		2019	58	0			Terrestrial		
1262	b9437d17-cab66-d23a1-3ecf6-11e47e3b0	1262	0		2019		0			Terrestrial		
705	7ce99f06-635dd-3d710-7864b-db47fb37d	705	0		2019	9	0			Terrestrial		
764	7ce99f06-635dd-3d710-7864b-db47fb37d	764	0		2019	10	0			Terrestrial		
1002	8554ed7e-e0bbb-d2f22-0cd01-f6cb9b8b9	1002	0		2019	118	0			Terrestrial		
1071	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1071	0		2019	37	0			Terrestrial		
1204	969ebf85-704d6-fe27a-78990-064e36cb9	1204	0		2019		0			Terrestrial		
186	f35a7655-4306b-31394-b89cc-8feaef976	186	0		2019	6	0			Terrestrial		
239	f35a7655-4306b-31394-b89cc-8feaef976	239	0		2019	16	0			Terrestrial		
674	7ce99f06-635dd-3d710-7864b-db47fb37d	674	0		2019	33	0			Terrestrial		
990	5dbe153c-ad5e4-b22fd-36122-98c88b8b3	990	0		2019	23	0			Terrestrial		
1081	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1081	0		2019	65	0			Terrestrial		
122	b9a0faee-27c7e-94c8c-d97ff-2438f3615	122	0		2019	53	0			Terrestrial		
143	58740837-268b1-95d2d-881f0-44ef79a11	143	0		2019	18	0			Terrestrial		
311	f35a7655-4306b-31394-b89cc-8feaef976	311	0		2019	6	0			Terrestrial		
d97d614f-b2f4e-d6f3b-b31ac-a9443eb53	bdeddb26-59423-bedcb-9b38d-a2748bc36	d97d614f-b2f4e-d6f3b-b31ac-a9443eb53	false									
813	dde8e430-7487f-26e91-6d1eb-f1d324140	813	0		2019	13	0			Terrestrial		
1303	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1303	0		2019	165	0			Terrestrial		
105	fa0889d7-bc581-0db76-5233e-f7d89d0a9	105	0		2019	48	0			Terrestrial		
110	fa0889d7-bc581-0db76-5233e-f7d89d0a9	110	0		2019	44	0			Terrestrial		
216	f35a7655-4306b-31394-b89cc-8feaef976	216	0		2019	6	0			Terrestrial		
694	7ce99f06-635dd-3d710-7864b-db47fb37d	694	0		2019	10	0			Terrestrial		
d4ee83c6-5cd80-dd08e-5ff5e-1e25f92db	4b066f9e-abc04-d7836-1b8d7-d5f58598f	d4ee83c6-5cd80-dd08e-5ff5e-1e25f92db	false									
204	f35a7655-4306b-31394-b89cc-8feaef976	204	0		2019	45	0			Terrestrial		
232	f35a7655-4306b-31394-b89cc-8feaef976	232	0		2019	7	0			Terrestrial		
293	f35a7655-4306b-31394-b89cc-8feaef976	293	0		2019	7	0			Terrestrial		
7751c62d-b01e5-3c853-e7a7f-7cf44c46b	4e1c6780-ee556-78401-d9679-8b1ba0fd5	7751c62d-b01e5-3c853-e7a7f-7cf44c46b	false									
1364	1252	1364	0		2019	169	0			Terrestrial		
214	f35a7655-4306b-31394-b89cc-8feaef976	214	0		2019	6	0			Terrestrial		
1001	8554ed7e-e0bbb-d2f22-0cd01-f6cb9b8b9	1001	0		2019	37	0			Terrestrial		
1359	1243	1359	0		2019	17	0			Terrestrial		
160	f08be9bf-b731c-ce7c3-e1785-d4212004d	160	0		2019	17	0			Terrestrial		
801	dde8e430-7487f-26e91-6d1eb-f1d324140	801	0		2019	51	0			Terrestrial		
7006f9e3-2aa4e-3c91d-de563-7c57151bf	4b066f9e-abc04-d7836-1b8d7-d5f58598f	7006f9e3-2aa4e-3c91d-de563-7c57151bf	false									
b4590ab6-d44a0-9c323-3286d-3f8859fc8	d1734b8c-7b16d-2d726-61b0c-05822e35b	b4590ab6-d44a0-9c323-3286d-3f8859fc8	false									
1010	80eae935-1372d-ed78b-e2c34-41fa94d85	1010	0		2019	122	0			Terrestrial		
1026	80eae935-1372d-ed78b-e2c34-41fa94d85	1026	0		2019	131	0			Terrestrial		
1243	98bc0abb-3e27d-48462-7e9c1-3325d2f06	1243	0		2019		0			Terrestrial		
1300	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1300	0		2019	50	0			Terrestrial		
596	77a24fb5-73808-00131-9c2e3-3987611b9	596	0		2019	6	0			Terrestrial		
709	7ce99f06-635dd-3d710-7864b-db47fb37d	709	0		2019	57	0			Terrestrial		
1079	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1079	0		2019	138	0			Terrestrial		
208	f35a7655-4306b-31394-b89cc-8feaef976	208	0		2019	28	0			Terrestrial		
678	7ce99f06-635dd-3d710-7864b-db47fb37d	678	0		2019	45	0			Terrestrial		
992	5dbe153c-ad5e4-b22fd-36122-98c88b8b3	992	0		2019	115	0			Terrestrial		
1188	406a3ba9-9947c-3d495-50624-ba7fd6b2a	1188	0		2019		0			Terrestrial		
1234	b17522ca-36e49-15879-01600-3c9a5f3e5	1234	0		2019		0			Terrestrial		
1247	7fa24171-44e87-1edd7-e95d8-ffa9b2e44	1247	0		2019		0			Terrestrial		
349	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	349	0		2019	83	0			Terrestrial		
1095	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1095	0		2019	149	0			Terrestrial		
1335	03819042-9758b-09f31-e6cd2-a115edf47	1335	0		2019	8	0			Terrestrial		
414	227	414	0		2019	93	0			Terrestrial		
1014	80eae935-1372d-ed78b-e2c34-41fa94d85	1014	0		2019	87	0			Terrestrial		
65c9e117-3ff3b-5b84a-e1255-ac8ed4c8f	8ca50825-e1038-7795c-1f3b5-e4528e99d	65c9e117-3ff3b-5b84a-e1255-ac8ed4c8f	false									
400	137	400	0		2019	25	0			Terrestrial		
209	f35a7655-4306b-31394-b89cc-8feaef976	209	0		2019	10	0			Terrestrial		
343	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	343	0		2019	84	0			Terrestrial		
727	7ce99f06-635dd-3d710-7864b-db47fb37d	727	0		2019	10	0			Terrestrial		
1094	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1094	0		2019	145	0			Terrestrial		
835	812	835	0		2019	10	0			Terrestrial		
36	7e7a8932-a40d0-09e88-9e36f-54875330a	36	0		2019	16	0			Terrestrial		
735	7ce99f06-635dd-3d710-7864b-db47fb37d	735	0		2019	10	0			Terrestrial		
39	7e7a8932-a40d0-09e88-9e36f-54875330a	39	0		2019	1	0			Terrestrial		
367	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	367	0		2019	69	0			Terrestrial		
824	696	824	0		2019	10	0			Terrestrial		
129	17d5e09e-341e8-bfe12-004a5-69b6f8854	129	0		2019	56	0			Terrestrial		
767	7ce99f06-635dd-3d710-7864b-db47fb37d	767	0		2019	28	0			Terrestrial		
219	f35a7655-4306b-31394-b89cc-8feaef976	219	0		2019	32	0			Terrestrial		
635	6c7399d9-283f8-38c4a-93f76-6d6eb1a99	635	0		2019	104	0			Terrestrial		
809	dde8e430-7487f-26e91-6d1eb-f1d324140	809	0		2019	6	0			Terrestrial		
23	d5cc6683-cdf62-83703-166e9-e90e24e7b	23	0		2019	6	0			Terrestrial		
91	2114efff-daaad-16c12-4ade6-fc2f4617f	91	0		2019	40	0			Terrestrial		
1294	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1294	0		2019	23	0			Terrestrial		
1309	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1309	0		2019	21	0			Terrestrial		
1320	075430b1-83ca4-d7bf6-0bcfe-9e99c476a	1320	0		2019	21	0			Terrestrial		
833	765	833	0		2019	10	0			Terrestrial		
93	2114efff-daaad-16c12-4ade6-fc2f4617f	93	0		2019	22	0			Terrestrial		
9f71199c-ca0be-c7b15-6a74b-8f33f4fd4	d1734b8c-7b16d-2d726-61b0c-05822e35b	9f71199c-ca0be-c7b15-6a74b-8f33f4fd4	false									
698	7ce99f06-635dd-3d710-7864b-db47fb37d	698	0		2019	10	0			Terrestrial		
1210	b17522ca-36e49-15879-01600-3c9a5f3e5	1210	0		2019		0			Terrestrial		
1216	b17522ca-36e49-15879-01600-3c9a5f3e5	1216	0		2019		0			Terrestrial		
131	17d5e09e-341e8-bfe12-004a5-69b6f8854	131	0		2019	31	0			Terrestrial		
170	3a6f4776-f0f0d-84a51-7f992-5c085c827	170	0		2019	22	0			Terrestrial		
1232	b17522ca-36e49-15879-01600-3c9a5f3e5	1232	0		2019		0			Terrestrial		
404	153	404	0		2019	61	0			Terrestrial		
1370	1271	1370	0		2019	21	0			Terrestrial		
188	f35a7655-4306b-31394-b89cc-8feaef976	188	0		2019	28	0			Terrestrial		
281	f35a7655-4306b-31394-b89cc-8feaef976	281	0		2019	28	0			Terrestrial		
1242	98bc0abb-3e27d-48462-7e9c1-3325d2f06	1242	0		2019		0			Terrestrial		
1280	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1280	0		2019	112	0			Terrestrial		
1304	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1304	0		2019	165	0			Terrestrial		
1245	d4ee83c6-5cd80-dd08e-5ff5e-1e25f92db	1245	0		2019		0			Terrestrial		
825	710	825	0		2019	10	0			Terrestrial		
bccd6869-ed1de-feb4a-db664-fb175e8bd	7a32aab7-5a60f-ac27e-ec066-52ef82af1	bccd6869-ed1de-feb4a-db664-fb175e8bd	false									
669	7ce99f06-635dd-3d710-7864b-db47fb37d	669	0		2019	10	0			Terrestrial		
996	5f819269-04a6d-9c6bd-ba546-98216dadd	996	0		2019	115	0			Terrestrial		
128	17d5e09e-341e8-bfe12-004a5-69b6f8854	128	0		2019	55	0			Terrestrial		
190	f35a7655-4306b-31394-b89cc-8feaef976	190	0		2019	54	0			Terrestrial		
276	f35a7655-4306b-31394-b89cc-8feaef976	276	0		2019	20	0			Terrestrial		
298	f35a7655-4306b-31394-b89cc-8feaef976	298	0		2019	17	0			Terrestrial		
622	3bdae232-08c3a-2e508-13548-fb2433ff5	622	0		2019	10	0			Terrestrial		
828	738	828	0		2019	10	0			Terrestrial		
834	779	834	0		2019	6	0			Terrestrial		
342	b4590ab6-d44a0-9c323-3286d-3f8859fc8	342	0		2019	64	0			Terrestrial		
991	5dbe153c-ad5e4-b22fd-36122-98c88b8b3	991	0		2019	114	0			Terrestrial		
1268	b9437d17-cab66-d23a1-3ecf6-11e47e3b0	1268	0		2019	164	0			Terrestrial		
402	137	402	0		2019	57	0			Terrestrial		
1342	1178	1342	0		2019	21	0			Terrestrial		
819	661	819	0		2019	10	0			Terrestrial		
114	b9a0faee-27c7e-94c8c-d97ff-2438f3615	114	0		2019	51	0			Terrestrial		
165	3a6f4776-f0f0d-84a51-7f992-5c085c827	165	0		2019	61	0			Terrestrial		
174	3a6f4776-f0f0d-84a51-7f992-5c085c827	174	0		2019	62	0			Terrestrial		
609	d97d614f-b2f4e-d6f3b-b31ac-a9443eb53	609	0		2019	12	0			Terrestrial		
1277	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1277	0		2019	8	0			Terrestrial		
f08be9bf-b731c-ce7c3-e1785-d4212004d	e065a982-a38e7-db02d-ca9d6-a677fc085	f08be9bf-b731c-ce7c3-e1785-d4212004d	false									
681	7ce99f06-635dd-3d710-7864b-db47fb37d	681	0		2019	10	0			Terrestrial		
